ensembl_gene_id_version	ensembl_gene_id	external_gene_name
ENSG00000182974.3	ENSG00000182974	OR4M2B
ENSG00000182979.18	ENSG00000182979	MTA1
ENSG00000183011.14	ENSG00000183011	NAA38
ENSG00000183018.9	ENSG00000183018	SPNS2
ENSG00000183024.4	ENSG00000183024	OR1G1
ENSG00000183032.12	ENSG00000183032	SLC25A21
ENSG00000183034.13	ENSG00000183034	OTOP2
ENSG00000183044.12	ENSG00000183044	ABAT
ENSG00000183060.16	ENSG00000183060	LYSMD4
ENSG00000183087.15	ENSG00000183087	GAS6
ENSG00000183092.18	ENSG00000183092	BEGAIN
ENSG00000183098.11	ENSG00000183098	GPC6
ENSG00000183153.7	ENSG00000183153	GJD3
ENSG00000183160.9	ENSG00000183160	TMEM119
ENSG00000183196.10	ENSG00000183196	CHST6
ENSG00000183208.13	ENSG00000183208	GDPGP1
ENSG00000183273.7	ENSG00000183273	CCDC60
ENSG00000183318.12	ENSG00000183318	SPDYE4
ENSG00000183324.11	ENSG00000183324	REC114
ENSG00000183336.9	ENSG00000183336	BOLA2
ENSG00000183379.9	ENSG00000183379	SYNDIG1L
ENSG00000183395.5	ENSG00000183395	PMCH
ENSG00000183426.17	ENSG00000183426	NPIPA1
ENSG00000183454.18	ENSG00000183454	GRIN2A
ENSG00000183463.6	ENSG00000183463	URAD
ENSG00000183475.13	ENSG00000183475	ASB7
ENSG00000183476.13	ENSG00000183476	SH2D7
ENSG00000183484.12	ENSG00000183484	GPR132
ENSG00000183495.15	ENSG00000183495	EP400
ENSG00000183496.6	ENSG00000183496	MEX3B
ENSG00000183549.10	ENSG00000183549	ACSM5
ENSG00000183571.11	ENSG00000183571	PGPEP1L
ENSG00000183576.13	ENSG00000183576	SETD3
ENSG00000183578.8	ENSG00000183578	TNFAIP8L3
ENSG00000183629.14	ENSG00000183629	GOLGA8G
ENSG00000183632.15	ENSG00000183632	TP53TG3
ENSG00000183648.11	ENSG00000183648	NDUFB1
ENSG00000183655.13	ENSG00000183655	KLHL25
ENSG00000183688.4	ENSG00000183688	RFLNB
ENSG00000183691.6	ENSG00000183691	NOG
ENSG00000183706.6	ENSG00000183706	OR4N4
ENSG00000183722.9	ENSG00000183722	LHFPL6
ENSG00000183723.13	ENSG00000183723	CMTM4
ENSG00000183735.11	ENSG00000183735	TBK1
ENSG00000183747.12	ENSG00000183747	ACSM2A
ENSG00000183751.16	ENSG00000183751	TBL3
ENSG00000183793.14	ENSG00000183793	NPIPA5
ENSG00000183828.15	ENSG00000183828	NUDT14
ENSG00000183889.12	ENSG00000183889	NPIPA9
ENSG00000183914.15	ENSG00000183914	DNAH2
ENSG00000183921.8	ENSG00000183921	SDR42E2
ENSG00000183955.14	ENSG00000183955	KMT5A
ENSG00000183971.10	ENSG00000183971	NPW
ENSG00000183978.8	ENSG00000183978	COA3
ENSG00000184047.20	ENSG00000184047	DIABLO
ENSG00000184056.15	ENSG00000184056	VPS33B
ENSG00000184060.11	ENSG00000184060	ADAP2
ENSG00000184110.15	ENSG00000184110	EIF3C
ENSG00000184140.6	ENSG00000184140	OR4F6
ENSG00000184166.3	ENSG00000184166	OR1D2
ENSG00000184185.10	ENSG00000184185	KCNJ12
ENSG00000184206.13	ENSG00000184206	GOLGA6L4
ENSG00000184207.9	ENSG00000184207	PGP
ENSG00000184209.15	ENSG00000184209	SNRNP35
ENSG00000184226.15	ENSG00000184226	PCDH9
ENSG00000184227.8	ENSG00000184227	ACOT1
ENSG00000184254.17	ENSG00000184254	ALDH1A3
ENSG00000184277.13	ENSG00000184277	TM2D3
ENSG00000184302.7	ENSG00000184302	SIX6
ENSG00000184304.17	ENSG00000184304	PRKD1
ENSG00000184361.13	ENSG00000184361	SPATA32
ENSG00000184394.3	ENSG00000184394	OR4N5
ENSG00000184445.12	ENSG00000184445	KNTC1
ENSG00000184451.5	ENSG00000184451	CCR10
ENSG00000184471.9	ENSG00000184471	C1QTNF8
ENSG00000184497.13	ENSG00000184497	TMEM255B
ENSG00000184502.4	ENSG00000184502	GAST
ENSG00000184507.16	ENSG00000184507	NUTM1
ENSG00000184508.12	ENSG00000184508	HDDC3
ENSG00000184517.12	ENSG00000184517	ZFP1
ENSG00000184544.12	ENSG00000184544	DHRS7C
ENSG00000184560.8	ENSG00000184560	SPEM2
ENSG00000184564.11	ENSG00000184564	SLITRK6
ENSG00000184575.12	ENSG00000184575	XPOT
ENSG00000184601.11	ENSG00000184601	C14orf180
ENSG00000184602.6	ENSG00000184602	SNN
ENSG00000184619.8	ENSG00000184619	KRBA2
ENSG00000184650.11	ENSG00000184650	ODF4
ENSG00000184697.7	ENSG00000184697	CLDN6
ENSG00000184716.14	ENSG00000184716	SERINC4
ENSG00000184730.12	ENSG00000184730	APOBR
ENSG00000184752.14	ENSG00000184752	NDUFA12
ENSG00000184811.4	ENSG00000184811	TRARG1
ENSG00000184857.8	ENSG00000184857	TMEM186
ENSG00000184860.10	ENSG00000184860	SDR42E1
ENSG00000184887.14	ENSG00000184887	BTBD6
ENSG00000184916.9	ENSG00000184916	JAG2
ENSG00000184922.15	ENSG00000184922	FMNL1
ENSG00000184939.16	ENSG00000184939	ZFP90
ENSG00000184954.4	ENSG00000184954	OR6C70
ENSG00000184967.7	ENSG00000184967	NOC4L
ENSG00000184984.10	ENSG00000184984	CHRM5
ENSG00000184986.11	ENSG00000184986	TMEM121
ENSG00000184988.8	ENSG00000184988	TMEM106A
ENSG00000184990.13	ENSG00000184990	SIVA1
ENSG00000184992.13	ENSG00000184992	BRI3BP
ENSG00000185024.18	ENSG00000185024	BRF1
ENSG00000185033.15	ENSG00000185033	SEMA4B
ENSG00000185043.13	ENSG00000185043	CIB1
ENSG00000185046.20	ENSG00000185046	ANKS1B
ENSG00000185070.12	ENSG00000185070	FLRT2
ENSG00000185088.14	ENSG00000185088	RPS27L
ENSG00000185100.11	ENSG00000185100	ADSS1
ENSG00000185115.6	ENSG00000185115	NSMCE3
ENSG00000185156.6	ENSG00000185156	MFSD6L
ENSG00000185158.13	ENSG00000185158	LRRC37B
ENSG00000185163.10	ENSG00000185163	DDX51
ENSG00000185164.15	ENSG00000185164	NOMO2
ENSG00000185215.11	ENSG00000185215	TNFAIP2
ENSG00000185245.9	ENSG00000185245	GP1BA
ENSG00000185246.18	ENSG00000185246	PRPF39
ENSG00000185262.9	ENSG00000185262	UBALD2
ENSG00000185271.9	ENSG00000185271	KLHL33
ENSG00000185294.7	ENSG00000185294	SPPL2C
ENSG00000185306.13	ENSG00000185306	C12orf56
ENSG00000185324.22	ENSG00000185324	CDK10
ENSG00000185338.7	ENSG00000185338	SOCS1
ENSG00000185344.15	ENSG00000185344	ATP6V0A2
ENSG00000185347.18	ENSG00000185347	TEDC1
ENSG00000185352.9	ENSG00000185352	HS6ST3
ENSG00000185379.21	ENSG00000185379	RAD51D
ENSG00000185418.16	ENSG00000185418	TARS3
ENSG00000185442.13	ENSG00000185442	FAM174B
ENSG00000185480.12	ENSG00000185480	PARPBP
ENSG00000185482.8	ENSG00000185482	STAC3
ENSG00000185518.12	ENSG00000185518	SV2B
ENSG00000185551.15	ENSG00000185551	NR2F2
ENSG00000185559.16	ENSG00000185559	DLK1
ENSG00000185561.10	ENSG00000185561	TLCD2
ENSG00000185567.7	ENSG00000185567	AHNAK2
ENSG00000185615.16	ENSG00000185615	PDIA2
ENSG00000185633.11	ENSG00000185633	NDUFA4L2
ENSG00000185634.12	ENSG00000185634	SHC4
ENSG00000185650.10	ENSG00000185650	ZFP36L1
ENSG00000185664.15	ENSG00000185664	PMEL
ENSG00000185669.6	ENSG00000185669	SNAI3
ENSG00000185716.12	ENSG00000185716	MOSMO
ENSG00000185722.18	ENSG00000185722	ANKFY1
ENSG00000185739.13	ENSG00000185739	SRL
ENSG00000185787.15	ENSG00000185787	MORF4L1
ENSG00000185821.3	ENSG00000185821	OR6C76
ENSG00000185823.5	ENSG00000185823	NPAP1
ENSG00000185829.19	ENSG00000185829	ARL17A
ENSG00000185862.7	ENSG00000185862	EVI2B
ENSG00000185864.18	ENSG00000185864	NPIPB4
ENSG00000185880.13	ENSG00000185880	TRIM69
ENSG00000185883.12	ENSG00000185883	ATP6V0C
ENSG00000185896.11	ENSG00000185896	LAMP1
ENSG00000185905.4	ENSG00000185905	C16orf54
ENSG00000185924.7	ENSG00000185924	RTN4RL1
ENSG00000185947.15	ENSG00000185947	ZNF267
ENSG00000185950.9	ENSG00000185950	IRS2
ENSG00000185974.7	ENSG00000185974	GRK1
ENSG00000185989.11	ENSG00000185989	RASA3
ENSG00000186009.5	ENSG00000186009	ATP4B
ENSG00000186047.11	ENSG00000186047	DLEU7
ENSG00000186073.14	ENSG00000186073	CDIN1
ENSG00000186074.19	ENSG00000186074	CD300LF
ENSG00000186075.13	ENSG00000186075	ZPBP2
ENSG00000186153.18	ENSG00000186153	WWOX
ENSG00000186184.20	ENSG00000186184	POLR1D
ENSG00000186185.14	ENSG00000186185	KIF18B
ENSG00000186187.12	ENSG00000186187	ZNRF1
ENSG00000186198.4	ENSG00000186198	SLC51B
ENSG00000186260.17	ENSG00000186260	MRTFB
ENSG00000186297.12	ENSG00000186297	GABRA5
ENSG00000186298.12	ENSG00000186298	PPP1CC
ENSG00000186393.6	ENSG00000186393	KRT26
ENSG00000186395.9	ENSG00000186395	KRT10
ENSG00000186399.11	ENSG00000186399	GOLGA8R
ENSG00000186407.7	ENSG00000186407	CD300E
ENSG00000186417.14	ENSG00000186417	GLDN
ENSG00000186469.9	ENSG00000186469	GNG2
ENSG00000186532.12	ENSG00000186532	SMYD4
ENSG00000186566.13	ENSG00000186566	GPATCH8
ENSG00000186628.12	ENSG00000186628	FSD2
ENSG00000186648.15	ENSG00000186648	CARMIL3
ENSG00000186665.10	ENSG00000186665	C17orf58
ENSG00000186710.12	ENSG00000186710	CFAP73
ENSG00000186815.13	ENSG00000186815	TPCN1
ENSG00000186832.9	ENSG00000186832	KRT16
ENSG00000186834.4	ENSG00000186834	HEXIM1
ENSG00000186847.6	ENSG00000186847	KRT14
ENSG00000186860.5	ENSG00000186860	KRTAP17-1
ENSG00000186868.18	ENSG00000186868	MAPT
ENSG00000186908.15	ENSG00000186908	ZDHHC17
ENSG00000186910.4	ENSG00000186910	SERPINA11
ENSG00000186919.13	ENSG00000186919	ZACN
ENSG00000187097.13	ENSG00000187097	ENTPD5
ENSG00000187105.9	ENSG00000187105	HEATR4
ENSG00000187109.15	ENSG00000187109	NAP1L1
ENSG00000187193.9	ENSG00000187193	MT1X
ENSG00000187242.6	ENSG00000187242	KRT12
ENSG00000187272.7	ENSG00000187272	KRTAP9-8
ENSG00000187446.12	ENSG00000187446	CHP1
ENSG00000187498.16	ENSG00000187498	COL4A1
ENSG00000187510.11	ENSG00000187510	PLEKHG7
ENSG00000187535.14	ENSG00000187535	IFT140
ENSG00000187537.13	ENSG00000187537	POTEG
ENSG00000187555.17	ENSG00000187555	USP7
ENSG00000187581.3	ENSG00000187581	COX8C
ENSG00000187595.18	ENSG00000187595	ZNF385C
ENSG00000187607.16	ENSG00000187607	ZNF286A
ENSG00000187624.9	ENSG00000187624	C17orf97
ENSG00000187630.18	ENSG00000187630	DHRS4L2
ENSG00000187676.8	ENSG00000187676	B3GLCT
ENSG00000187688.15	ENSG00000187688	TRPV2
ENSG00000187720.15	ENSG00000187720	THSD4
ENSG00000187741.16	ENSG00000187741	FANCA
ENSG00000187790.12	ENSG00000187790	FANCM
ENSG00000187806.9	ENSG00000187806	TMEM202
ENSG00000187824.9	ENSG00000187824	TMEM220
ENSG00000187838.17	ENSG00000187838	PLSCR3
ENSG00000187848.15	ENSG00000187848	P2RX2
ENSG00000187855.6	ENSG00000187855	ASCL4
ENSG00000187857.5	ENSG00000187857	OR6C75
ENSG00000187959.9	ENSG00000187959	CPSF4L
ENSG00000188026.13	ENSG00000188026	RILPL1
ENSG00000188038.8	ENSG00000188038	NRN1L
ENSG00000188089.14	ENSG00000188089	PLA2G4E
ENSG00000188095.6	ENSG00000188095	MESP2
ENSG00000188176.12	ENSG00000188176	SMTNL2
ENSG00000188215.10	ENSG00000188215	DCUN1D3
ENSG00000188243.14	ENSG00000188243	COMMD6
ENSG00000188266.14	ENSG00000188266	HYKK
ENSG00000188277.10	ENSG00000188277	C15orf62
ENSG00000188322.8	ENSG00000188322	SBK1
ENSG00000188324.4	ENSG00000188324	OR6C6
ENSG00000188467.11	ENSG00000188467	SLC24A5
ENSG00000188488.14	ENSG00000188488	SERPINA5
ENSG00000188501.12	ENSG00000188501	LCTL
ENSG00000188522.15	ENSG00000188522	FAM83G
ENSG00000188536.13	ENSG00000188536	HBA2
ENSG00000188549.13	ENSG00000188549	CCDC9B
ENSG00000188554.15	ENSG00000188554	NBR1
ENSG00000188581.9	ENSG00000188581	KRTAP1-1
ENSG00000188596.11	ENSG00000188596	CFAP54
ENSG00000188603.22	ENSG00000188603	CLN3
ENSG00000188612.12	ENSG00000188612	SUMO2
ENSG00000188626.7	ENSG00000188626	GOLGA8M
ENSG00000188655.10	ENSG00000188655	RNASE9
ENSG00000188659.10	ENSG00000188659	SAXO2
ENSG00000188735.13	ENSG00000188735	TMEM120B
ENSG00000188779.12	ENSG00000188779	SKOR1
ENSG00000188803.15	ENSG00000188803	SHISA6
ENSG00000188811.14	ENSG00000188811	NHLRC3
ENSG00000188827.12	ENSG00000188827	SLX4
ENSG00000188869.13	ENSG00000188869	TMC3
ENSG00000188878.20	ENSG00000188878	FBF1
ENSG00000188895.12	ENSG00000188895	MSL1
ENSG00000188897.10	ENSG00000188897	
ENSG00000189046.11	ENSG00000189046	ALKBH2
ENSG00000189050.16	ENSG00000189050	RNFT1
ENSG00000189051.6	ENSG00000189051	RNF222
ENSG00000189067.14	ENSG00000189067	LITAF
ENSG00000189091.13	ENSG00000189091	SF3B3
ENSG00000189120.5	ENSG00000189120	SP6
ENSG00000189139.6	ENSG00000189139	FSCB
ENSG00000189152.11	ENSG00000189152	GRAPL
ENSG00000189159.16	ENSG00000189159	JPT1
ENSG00000189167.12	ENSG00000189167	ZAR1L
ENSG00000189227.6	ENSG00000189227	C15orf61
ENSG00000189375.12	ENSG00000189375	TBC1D28
ENSG00000189403.15	ENSG00000189403	HMGB1
ENSG00000196091.15	ENSG00000196091	MYBPC1
ENSG00000196118.12	ENSG00000196118	CFAP119
ENSG00000196123.13	ENSG00000196123	MATCAP1
ENSG00000196136.18	ENSG00000196136	SERPINA3
ENSG00000196155.13	ENSG00000196155	PLEKHG4
ENSG00000196156.5	ENSG00000196156	KRTAP4-3
ENSG00000196169.15	ENSG00000196169	KIF19
ENSG00000196199.14	ENSG00000196199	MPHOSPH8
ENSG00000196296.14	ENSG00000196296	ATP2A1
ENSG00000196383.7	ENSG00000196383	OR4Q2
ENSG00000196387.10	ENSG00000196387	ZNF140
ENSG00000196388.9	ENSG00000196388	INCA1
ENSG00000196391.11	ENSG00000196391	ZNF774
ENSG00000196405.13	ENSG00000196405	EVL
ENSG00000196408.12	ENSG00000196408	NOXO1
ENSG00000196436.9	ENSG00000196436	NPIPB15
ENSG00000196458.11	ENSG00000196458	ZNF605
ENSG00000196465.11	ENSG00000196465	MYL6B
ENSG00000196470.12	ENSG00000196470	SIAH1
ENSG00000196497.17	ENSG00000196497	IPO4
ENSG00000196498.14	ENSG00000196498	NCOR2
ENSG00000196502.14	ENSG00000196502	SULT1A1
ENSG00000196510.14	ENSG00000196510	ANAPC7
ENSG00000196531.14	ENSG00000196531	NACA
ENSG00000196535.20	ENSG00000196535	MYO18A
ENSG00000196544.8	ENSG00000196544	BORCS6
ENSG00000196547.15	ENSG00000196547	MAN2A2
ENSG00000196553.15	ENSG00000196553	CCDC196
ENSG00000196557.13	ENSG00000196557	CACNA1H
ENSG00000196663.16	ENSG00000196663	TECPR2
ENSG00000196678.14	ENSG00000196678	ERI2
ENSG00000196689.13	ENSG00000196689	TRPV1
ENSG00000196704.14	ENSG00000196704	AMZ2
ENSG00000196712.20	ENSG00000196712	NF1
ENSG00000196792.12	ENSG00000196792	STRN3
ENSG00000196832.5	ENSG00000196832	OR11G2
ENSG00000196850.6	ENSG00000196850	PPTC7
ENSG00000196859.8	ENSG00000196859	KRT39
ENSG00000196860.8	ENSG00000196860	TOMM20L
ENSG00000196917.6	ENSG00000196917	HCAR1
ENSG00000196935.10	ENSG00000196935	SRGAP1
ENSG00000196943.14	ENSG00000196943	NOP9
ENSG00000197006.15	ENSG00000197006	METTL9
ENSG00000197045.13	ENSG00000197045	GMFB
ENSG00000197079.9	ENSG00000197079	KRT35
ENSG00000197102.14	ENSG00000197102	DYNC1H1
ENSG00000197119.13	ENSG00000197119	SLC25A29
ENSG00000197162.10	ENSG00000197162	ZNF785
ENSG00000197165.11	ENSG00000197165	SULT1A2
ENSG00000197168.14	ENSG00000197168	NEK5
ENSG00000197170.10	ENSG00000197170	PSMD12
ENSG00000197249.14	ENSG00000197249	SERPINA1
ENSG00000197253.13	ENSG00000197253	TPSB2
ENSG00000197272.2	ENSG00000197272	IL27
ENSG00000197299.13	ENSG00000197299	BLM
ENSG00000197302.11	ENSG00000197302	KRBOX5
ENSG00000197324.9	ENSG00000197324	LRP10
ENSG00000197361.8	ENSG00000197361	FBXL22
ENSG00000197406.8	ENSG00000197406	DIO3
ENSG00000197417.9	ENSG00000197417	SHPK
ENSG00000197471.12	ENSG00000197471	SPN
ENSG00000197535.16	ENSG00000197535	MYO5A
ENSG00000197555.10	ENSG00000197555	SIPA1L1
ENSG00000197562.10	ENSG00000197562	RAB40C
ENSG00000197566.10	ENSG00000197566	ZNF624
ENSG00000197599.13	ENSG00000197599	CCDC154
ENSG00000197616.13	ENSG00000197616	MYH6
ENSG00000197651.4	ENSG00000197651	CCER1
ENSG00000197653.16	ENSG00000197653	DNAH10
ENSG00000197696.10	ENSG00000197696	NMB
ENSG00000197706.5	ENSG00000197706	OR6C74
ENSG00000197728.11	ENSG00000197728	RPS26
ENSG00000197774.14	ENSG00000197774	EME2
ENSG00000197776.8	ENSG00000197776	KLHDC1
ENSG00000197879.17	ENSG00000197879	MYO1C
ENSG00000197912.16	ENSG00000197912	SPG7
ENSG00000197930.13	ENSG00000197930	ERO1A
ENSG00000197943.12	ENSG00000197943	PLCG2
ENSG00000197978.10	ENSG00000197978	GOLGA6L9
ENSG00000197991.11	ENSG00000197991	
ENSG00000198015.14	ENSG00000198015	MRPL42
ENSG00000198033.12	ENSG00000198033	TUBA3C
ENSG00000198040.11	ENSG00000198040	ZNF84
ENSG00000198064.15	ENSG00000198064	NPIPB13
ENSG00000198083.9	ENSG00000198083	KRTAP9-9
ENSG00000198090.4	ENSG00000198090	KRTAP4-6
ENSG00000198133.9	ENSG00000198133	TMEM229B
ENSG00000198146.4	ENSG00000198146	ZNF770
ENSG00000198156.11	ENSG00000198156	NPIPB6
ENSG00000198176.13	ENSG00000198176	TFDP1
ENSG00000198208.12	ENSG00000198208	RPS6KL1
ENSG00000198211.8	ENSG00000198211	
ENSG00000198231.14	ENSG00000198231	DDX42
ENSG00000198242.14	ENSG00000198242	RPL23A
ENSG00000198252.12	ENSG00000198252	STYX
ENSG00000198265.12	ENSG00000198265	HELZ
ENSG00000198270.13	ENSG00000198270	TMEM116
ENSG00000198271.5	ENSG00000198271	KRTAP4-5
ENSG00000198324.14	ENSG00000198324	PHETA1
ENSG00000198336.9	ENSG00000198336	MYL4
ENSG00000198373.13	ENSG00000198373	WWP2
ENSG00000198393.8	ENSG00000198393	ZNF26
ENSG00000198417.7	ENSG00000198417	MT1F
ENSG00000198431.18	ENSG00000198431	TXNRD1
ENSG00000198443.8	ENSG00000198443	KRTAP4-1
ENSG00000198513.14	ENSG00000198513	ATL1
ENSG00000198535.5	ENSG00000198535	C2CD4A
ENSG00000198542.15	ENSG00000198542	ITGBL1
ENSG00000198553.9	ENSG00000198553	KCNRG
ENSG00000198554.12	ENSG00000198554	WDHD1
ENSG00000198598.7	ENSG00000198598	MMP17
ENSG00000198604.11	ENSG00000198604	BAZ1A
ENSG00000198650.11	ENSG00000198650	TAT
ENSG00000198668.14	ENSG00000198668	CALM1
ENSG00000198673.11	ENSG00000198673	TAFA2
ENSG00000198690.10	ENSG00000198690	FAN1
ENSG00000198707.17	ENSG00000198707	CEP290
ENSG00000198718.13	ENSG00000198718	TOGARAM1
ENSG00000198720.13	ENSG00000198720	ANKRD13B
ENSG00000198732.11	ENSG00000198732	SMOC1
ENSG00000198736.13	ENSG00000198736	MSRB1
ENSG00000198740.9	ENSG00000198740	ZNF652
ENSG00000198752.11	ENSG00000198752	CDC42BPB
ENSG00000198774.5	ENSG00000198774	RASSF9
ENSG00000198783.6	ENSG00000198783	ZNF830
ENSG00000198794.12	ENSG00000198794	SCAMP5
ENSG00000198805.13	ENSG00000198805	PNP
ENSG00000198807.13	ENSG00000198807	PAX9
ENSG00000198812.5	ENSG00000198812	LRRC10
ENSG00000198824.8	ENSG00000198824	CHAMP1
ENSG00000198826.11	ENSG00000198826	ARHGAP11A
ENSG00000198838.14	ENSG00000198838	RYR3
ENSG00000198844.12	ENSG00000198844	ARHGEF15
ENSG00000198848.13	ENSG00000198848	CES1
ENSG00000198855.7	ENSG00000198855	FICD
ENSG00000198863.8	ENSG00000198863	RUNDC1
ENSG00000198894.8	ENSG00000198894	CIPC
ENSG00000198901.14	ENSG00000198901	PRC1
ENSG00000198909.8	ENSG00000198909	MAP3K3
ENSG00000198920.11	ENSG00000198920	KIAA0753
ENSG00000198931.11	ENSG00000198931	APRT
ENSG00000198933.10	ENSG00000198933	TBKBP1
ENSG00000203485.14	ENSG00000203485	INF2
ENSG00000203546.7	ENSG00000203546	
ENSG00000204316.13	ENSG00000204316	MRPL38
ENSG00000204323.5	ENSG00000204323	SMIM5
ENSG00000204345.1	ENSG00000204345	CD300LD
ENSG00000204347.4	ENSG00000204347	BTBD17
ENSG00000204414.14	ENSG00000204414	CSHL1
ENSG00000204442.4	ENSG00000204442	NALF1
ENSG00000204583.10	ENSG00000204583	LRCOL1
ENSG00000204671.2	ENSG00000204671	IL31
ENSG00000204815.10	ENSG00000204815	ODAD4
ENSG00000204842.18	ENSG00000204842	ATXN2
ENSG00000204852.17	ENSG00000204852	TCTN1
ENSG00000204856.12	ENSG00000204856	FAM216A
ENSG00000204873.5	ENSG00000204873	KRTAP9-3
ENSG00000204880.9	ENSG00000204880	KRTAP4-8
ENSG00000204887.5	ENSG00000204887	KRTAP1-4
ENSG00000204889.11	ENSG00000204889	KRT40
ENSG00000204897.7	ENSG00000204897	KRT25
ENSG00000204899.6	ENSG00000204899	MZT1
ENSG00000204913.7	ENSG00000204913	LRRC3C
ENSG00000204918.3	ENSG00000204918	PRR20B
ENSG00000204919.1	ENSG00000204919	PRR20A
ENSG00000204952.3	ENSG00000204952	FBXO47
ENSG00000204954.10	ENSG00000204954	C12orf73
ENSG00000204977.10	ENSG00000204977	TRIM13
ENSG00000204991.11	ENSG00000204991	SPIRE2
ENSG00000205022.9	ENSG00000205022	PABPN1L
ENSG00000205045.12	ENSG00000205045	SLFN12L
ENSG00000205078.6	ENSG00000205078	SYCE1L
ENSG00000205084.12	ENSG00000205084	TMEM231
ENSG00000205220.12	ENSG00000205220	PSMB10
ENSG00000205250.9	ENSG00000205250	E2F4
ENSG00000205309.14	ENSG00000205309	NT5M
ENSG00000205323.9	ENSG00000205323	SARNP
ENSG00000205327.3	ENSG00000205327	OR6C68
ENSG00000205328.3	ENSG00000205328	OR6C65
ENSG00000205329.3	ENSG00000205329	OR6C3
ENSG00000205330.4	ENSG00000205330	OR6C1
ENSG00000205336.14	ENSG00000205336	ADGRG1
ENSG00000205358.4	ENSG00000205358	MT1H
ENSG00000205362.11	ENSG00000205362	MT1A
ENSG00000205363.7	ENSG00000205363	INSYN1
ENSG00000205364.4	ENSG00000205364	MT1M
ENSG00000205423.12	ENSG00000205423	CNEP1R1
ENSG00000205436.8	ENSG00000205436	EXOC3L4
ENSG00000205456.12	ENSG00000205456	TP53TG3D
ENSG00000205457.12	ENSG00000205457	TP53TG3C
ENSG00000205476.9	ENSG00000205476	CCDC85C
ENSG00000205502.4	ENSG00000205502	C2CD4B
ENSG00000205544.4	ENSG00000205544	TMEM256
ENSG00000205609.13	ENSG00000205609	EIF3CL
ENSG00000205629.12	ENSG00000205629	LCMT1
ENSG00000205659.12	ENSG00000205659	LIN52
ENSG00000205669.4	ENSG00000205669	ACOT6
ENSG00000205683.12	ENSG00000205683	DPF3
ENSG00000205710.4	ENSG00000205710	C17orf107
ENSG00000205730.7	ENSG00000205730	ITPRIPL2
ENSG00000205832.8	ENSG00000205832	C16orf96
ENSG00000205863.11	ENSG00000205863	C1QTNF9B
ENSG00000205899.4	ENSG00000205899	BHLHA9
ENSG00000205923.3	ENSG00000205923	CEMP1
ENSG00000205937.12	ENSG00000205937	RNPS1
ENSG00000205978.6	ENSG00000205978	NYNRIN
ENSG00000206053.13	ENSG00000206053	JPT2
ENSG00000206127.11	ENSG00000206127	GOLGA8O
ENSG00000206150.4	ENSG00000206150	RNASE13
ENSG00000206172.8	ENSG00000206172	HBA1
ENSG00000206177.7	ENSG00000206177	HBM
ENSG00000206190.13	ENSG00000206190	ATP10A
ENSG00000211448.14	ENSG00000211448	DIO2
ENSG00000212657.2	ENSG00000212657	KRTAP16-1
ENSG00000212658.1	ENSG00000212658	KRTAP29-1
ENSG00000212659.2	ENSG00000212659	KRTAP9-6
ENSG00000212721.4	ENSG00000212721	KRTAP4-11
ENSG00000212722.9	ENSG00000212722	KRTAP4-9
ENSG00000212724.3	ENSG00000212724	KRTAP2-3
ENSG00000212725.4	ENSG00000212725	KRTAP2-1
ENSG00000212899.3	ENSG00000212899	KRTAP3-3
ENSG00000212900.3	ENSG00000212900	KRTAP3-2
ENSG00000212901.4	ENSG00000212901	KRTAP3-1
ENSG00000213145.10	ENSG00000213145	CRIP1
ENSG00000213218.11	ENSG00000213218	CSH2
ENSG00000213231.13	ENSG00000213231	TCL1B
ENSG00000213246.7	ENSG00000213246	SUPT4H1
ENSG00000213380.16	ENSG00000213380	COG8
ENSG00000213398.8	ENSG00000213398	LCAT
ENSG00000213416.4	ENSG00000213416	KRTAP4-12
ENSG00000213417.3	ENSG00000213417	KRTAP2-4
ENSG00000213424.9	ENSG00000213424	KRT222
ENSG00000213463.5	ENSG00000213463	SYNJ2BP
ENSG00000213471.10	ENSG00000213471	TTLL13
ENSG00000213578.6	ENSG00000213578	CPLX3
ENSG00000213614.11	ENSG00000213614	HEXA
ENSG00000213648.11	ENSG00000213648	SULT1A4
ENSG00000213658.13	ENSG00000213658	LAT
ENSG00000213741.11	ENSG00000213741	RPS29
ENSG00000213853.10	ENSG00000213853	EMP2
ENSG00000213859.8	ENSG00000213859	KCTD11
ENSG00000213903.9	ENSG00000213903	LTB4R
ENSG00000213906.10	ENSG00000213906	LTB4R2
ENSG00000213918.11	ENSG00000213918	DNASE1
ENSG00000213920.9	ENSG00000213920	MDP1
ENSG00000213928.10	ENSG00000213928	IRF9
ENSG00000213937.4	ENSG00000213937	CLDN9
ENSG00000213977.8	ENSG00000213977	TAX1BP3
ENSG00000213983.12	ENSG00000213983	AP1G2
ENSG00000213995.12	ENSG00000213995	NAXD
ENSG00000214013.10	ENSG00000214013	GANC
ENSG00000214029.6	ENSG00000214029	ZNF891
ENSG00000214140.11	ENSG00000214140	PRCD
ENSG00000214226.9	ENSG00000214226	C17orf67
ENSG00000214265.11	ENSG00000214265	
ENSG00000214274.10	ENSG00000214274	ANG
ENSG00000214447.5	ENSG00000214447	FAM187A
ENSG00000214518.4	ENSG00000214518	KRTAP2-2
ENSG00000214575.10	ENSG00000214575	CPEB1
ENSG00000214819.2	ENSG00000214819	CDRT15L2
ENSG00000214860.5	ENSG00000214860	EVPLL
