gene	BeWo.CT	SCR.CT27	SCR.CT29	rTS_SCR	e13.5_WT	e18.5_WT
ENSG00000007968	1	0	0	0	0	0
ENSG00000020129	1	0	0	0	0	0
ENSG00000023909	1	0	0	0	0	0
ENSG00000053372	1	0	0	0	0	0
ENSG00000071282	1	0	0	0	0	1
ENSG00000077044	1	0	0	0	0	0
ENSG00000081985	1	0	0	0	0	1
ENSG00000082153	1	0	0	0	0	0
ENSG00000084073	1	0	0	0	0	0
ENSG00000084710	1	0	0	0	1	1
ENSG00000092853	1	0	0	0	0	0
ENSG00000114405	1	0	0	0	0	0
ENSG00000114541	1	0	0	1	0	0
ENSG00000114646	1	0	0	0	0	0
ENSG00000114767	1	0	0	0	0	0
ENSG00000114948	1	0	0	0	0	0
ENSG00000115112	1	0	0	0	0	0
ENSG00000115129	1	0	0	0	0	0
ENSG00000115221	1	0	0	0	0	0
ENSG00000115318	1	0	0	0	1	0
ENSG00000115594	1	0	0	0	0	0
ENSG00000115596	1	0	0	0	0	1
ENSG00000115705	1	0	0	0	0	0
ENSG00000115828	1	0	0	0	0	1
ENSG00000115946	1	0	0	0	0	0
ENSG00000116016	1	0	0	0	0	0
ENSG00000116096	1	0	0	0	0	1
ENSG00000116133	1	0	0	0	1	0
ENSG00000116299	1	0	0	1	0	0
ENSG00000116525	1	0	0	0	0	1
ENSG00000116560	1	0	0	0	0	0
ENSG00000116649	1	0	0	0	0	1
ENSG00000116704	1	0	0	0	0	0
ENSG00000116793	1	0	0	0	0	0
ENSG00000117643	1	0	0	0	0	0
ENSG00000117834	1	0	0	0	0	0
ENSG00000118257	1	0	0	0	0	0
ENSG00000118729	1	0	0	0	0	0
ENSG00000119283	1	0	0	0	0	0
ENSG00000119737	1	0	0	0	0	0
ENSG00000120949	1	0	0	0	0	0
ENSG00000121454	1	0	0	0	0	0
ENSG00000121552	1	0	0	0	1	1
ENSG00000123485	1	0	0	0	0	0
ENSG00000123843	1	0	0	1	0	0
ENSG00000123999	1	0	0	1	0	0
ENSG00000128656	1	0	0	0	1	0
ENSG00000132768	1	0	0	0	0	0
ENSG00000132773	1	0	0	0	0	0
ENSG00000134326	1	0	0	0	1	0
ENSG00000135636	1	0	0	0	0	0
ENSG00000135919	1	0	0	0	0	1
ENSG00000135925	1	0	0	0	0	0
ENSG00000136630	1	0	0	0	0	0
ENSG00000136717	1	0	0	0	0	0
ENSG00000137975	1	0	0	0	0	0
ENSG00000138100	1	0	0	0	0	0
ENSG00000142627	1	1	1	0	0	0
ENSG00000142657	1	0	0	0	0	0
ENSG00000142686	1	0	0	0	0	0
ENSG00000143319	1	0	0	0	0	0
ENSG00000143340	1	0	0	0	0	0
ENSG00000143793	1	0	0	0	0	0
ENSG00000143816	1	0	0	1	0	1
ENSG00000143819	1	0	0	0	1	0
ENSG00000143942	1	0	0	0	0	0
ENSG00000144040	1	0	0	0	1	0
ENSG00000144381	1	0	0	0	0	0
ENSG00000145040	1	0	0	0	0	0
ENSG00000150540	1	0	0	0	0	0
ENSG00000150556	1	0	0	0	0	0
ENSG00000152253	1	0	0	0	0	0
ENSG00000153551	1	0	0	0	0	1
ENSG00000157036	1	0	0	0	0	0
ENSG00000157150	1	0	0	0	0	0
ENSG00000157193	1	0	0	0	0	0
ENSG00000158050	1	0	0	0	0	0
ENSG00000158055	1	0	0	0	0	0
ENSG00000159388	1	0	0	1	0	0
ENSG00000159423	1	0	0	0	0	0
ENSG00000159445	1	0	0	0	0	0
ENSG00000159588	1	0	0	0	0	0
ENSG00000160072	1	0	0	0	0	0
ENSG00000162383	1	0	0	0	0	0
ENSG00000162552	1	0	0	0	0	1
ENSG00000162643	1	0	0	0	0	1
ENSG00000162664	1	0	0	0	0	0
ENSG00000162878	1	0	0	0	0	0
ENSG00000163082	1	0	0	0	0	1
ENSG00000163406	1	0	0	0	1	0
ENSG00000163467	1	0	0	0	0	0
ENSG00000163491	1	0	0	0	0	1
ENSG00000163499	1	1	0	0	0	0
ENSG00000163638	1	0	0	0	1	0
ENSG00000163811	1	0	0	0	0	0
ENSG00000164045	1	0	0	0	0	0
ENSG00000168874	1	0	0	0	0	0
ENSG00000168906	1	0	0	0	0	0
ENSG00000169981	1	0	0	0	0	0
ENSG00000171227	1	0	0	1	0	1
ENSG00000171848	1	0	0	0	0	0
ENSG00000172073	1	0	0	0	0	0
ENSG00000174307	1	0	0	0	0	0
ENSG00000175792	1	0	0	0	0	0
ENSG00000177614	1	0	0	0	0	0
ENSG00000179023	1	0	0	0	0	0
ENSG00000179862	1	0	0	1	0	0
ENSG00000180198	1	0	0	0	0	0
ENSG00000180871	1	0	0	1	0	1
ENSG00000180999	1	0	0	0	0	0
ENSG00000182177	1	0	0	0	0	0
ENSG00000182551	1	0	0	0	0	0
ENSG00000183317	1	0	0	0	0	0
ENSG00000185674	1	0	0	0	0	0
ENSG00000186603	1	0	0	0	0	0
ENSG00000187123	1	0	0	0	0	0
ENSG00000187634	1	0	0	0	0	0
ENSG00000187736	1	0	0	0	0	0
ENSG00000188315	1	0	0	1	0	0
ENSG00000196449	1	0	0	0	0	0
ENSG00000196581	1	0	0	0	1	0
ENSG00000197785	1	0	0	0	0	0
ENSG00000197852	1	0	0	0	0	0
ENSG00000197982	1	0	0	0	0	0
ENSG00000198830	1	0	0	0	0	0
ENSG00000203663	1	0	0	0	0	0
ENSG00000203724	1	0	0	1	0	0
ENSG00000205639	1	0	0	0	1	0
ENSG00000206530	1	0	0	0	0	0
ENSG00000214114	1	0	0	0	0	0
ENSG00000232112	1	0	0	0	0	0
ENSG00000238243	1	0	0	0	0	0
ENSG00000239887	1	0	0	0	0	0
ENSG00000249992	1	0	0	0	0	0
ENSG00000265241	1	0	0	0	0	0
ENSG00000265972	1	0	0	0	1	1
ENSG00000272573	1	0	0	1	0	1
ENSG00000274386	1	0	0	0	0	0
ENSG00000283324	1	0	0	0	0	0
ENSG00000284820	1	0	0	0	0	0
ENSG00000001630	1	0	0	0	1	0
ENSG00000014257	1	0	0	0	0	1
ENSG00000016082	1	0	0	0	0	0
ENSG00000033050	1	0	0	0	0	0
ENSG00000043143	1	0	0	0	0	1
ENSG00000048162	1	0	0	0	0	0
ENSG00000052802	1	0	0	0	1	0
ENSG00000054598	1	0	0	0	0	0
ENSG00000060762	1	0	0	0	0	0
ENSG00000063978	1	0	0	0	0	0
ENSG00000064651	1	0	0	0	0	0
ENSG00000066230	1	0	0	0	0	0
ENSG00000071539	1	0	0	0	0	0
ENSG00000073067	1	0	0	0	0	0
ENSG00000075223	1	0	0	0	0	1
ENSG00000081059	1	0	0	0	0	0
ENSG00000082014	1	0	0	0	0	1
ENSG00000087087	1	0	0	0	0	0
ENSG00000090530	1	0	0	0	1	0
ENSG00000091128	1	0	0	0	0	0
ENSG00000095970	1	0	0	1	1	0
ENSG00000096088	1	0	0	0	0	0
ENSG00000105929	1	0	0	0	0	0
ENSG00000106305	1	0	0	0	0	0
ENSG00000109667	1	0	0	0	0	1
ENSG00000111799	1	0	0	0	0	0
ENSG00000111846	1	0	0	0	0	0
ENSG00000112029	1	0	0	0	0	0
ENSG00000112137	1	0	0	0	0	0
ENSG00000112146	1	0	0	0	0	0
ENSG00000112182	1	0	0	0	0	0
ENSG00000112333	1	0	0	0	0	0
ENSG00000112561	1	0	0	0	0	0
ENSG00000112576	1	0	0	0	0	0
ENSG00000112578	1	0	0	0	0	0
ENSG00000112984	1	0	0	0	0	0
ENSG00000113196	1	0	0	0	0	0
ENSG00000113273	1	0	0	0	0	0
ENSG00000113494	1	0	0	0	1	1
ENSG00000113578	1	0	0	0	0	0
ENSG00000114790	1	0	0	0	1	0
ENSG00000118514	1	0	0	0	0	0
ENSG00000120262	1	0	0	1	0	0
ENSG00000120279	1	0	0	0	0	1
ENSG00000120437	1	0	0	1	0	0
ENSG00000121210	1	0	0	0	0	0
ENSG00000122687	1	0	0	0	0	0
ENSG00000124541	1	0	0	0	0	0
ENSG00000124762	1	0	1	0	0	0
ENSG00000124787	1	0	0	0	0	0
ENSG00000128039	1	0	0	0	0	0
ENSG00000128567	1	0	0	0	0	0
ENSG00000128591	1	0	1	0	0	1
ENSG00000129187	1	0	0	0	0	0
ENSG00000131016	1	0	0	0	0	0
ENSG00000131018	1	0	0	0	0	0
ENSG00000132434	1	0	0	0	0	0
ENSG00000132437	1	0	0	0	1	0
ENSG00000132837	1	0	0	0	0	0
ENSG00000132840	1	0	0	0	0	0
ENSG00000134853	1	0	0	0	0	0
ENSG00000136267	1	0	0	0	0	0
ENSG00000137261	1	0	0	0	0	0
ENSG00000137275	1	0	0	1	0	0
ENSG00000138792	1	0	0	0	0	1
ENSG00000144868	1	0	0	0	0	0
ENSG00000145220	1	0	0	0	0	0
ENSG00000145246	1	0	0	0	0	0
ENSG00000145247	1	0	0	1	0	0
ENSG00000145358	1	0	0	0	0	0
ENSG00000145703	1	0	0	0	0	0
ENSG00000145819	1	0	0	1	0	0
ENSG00000145949	1	0	0	0	0	0
ENSG00000145975	1	0	0	0	0	1
ENSG00000145990	1	0	0	0	0	0
ENSG00000146094	1	0	0	1	0	1
ENSG00000153071	1	0	0	0	0	0
ENSG00000154274	1	0	0	0	0	1
ENSG00000155115	1	0	0	0	0	0
ENSG00000156453	1	0	0	0	0	0
ENSG00000157927	1	0	0	1	0	0
ENSG00000158186	1	0	0	0	1	1
ENSG00000158234	1	0	0	1	0	0
ENSG00000159674	1	0	0	0	0	0
ENSG00000163071	1	0	0	0	0	0
ENSG00000163132	1	0	0	0	0	0
ENSG00000163293	1	0	0	0	0	1
ENSG00000163888	1	0	0	0	0	0
ENSG00000163950	1	0	0	0	0	0
ENSG00000164338	1	0	0	0	0	0
ENSG00000164543	1	0	0	0	0	0
ENSG00000164574	1	0	0	0	1	1
ENSG00000165810	1	0	0	0	0	1
ENSG00000168394	1	0	0	0	0	0
ENSG00000168924	1	0	0	0	0	0
ENSG00000168993	1	0	0	0	0	0
ENSG00000169258	1	0	1	0	0	0
ENSG00000169836	1	0	0	0	0	0
ENSG00000170801	1	0	0	0	0	1
ENSG00000171757	1	0	0	0	1	0
ENSG00000172115	1	0	0	0	0	0
ENSG00000172667	1	0	0	0	0	0
ENSG00000173926	1	0	0	0	0	1
ENSG00000175093	1	0	0	0	0	1
ENSG00000175416	1	0	0	0	0	0
ENSG00000179046	1	0	0	0	1	0
ENSG00000182308	1	0	0	0	0	0
ENSG00000184108	1	0	0	0	0	0
ENSG00000186088	1	0	0	0	0	0
ENSG00000187068	1	0	0	0	0	1
ENSG00000188112	1	0	0	1	0	0
ENSG00000188191	1	0	0	0	0	0
ENSG00000188818	1	0	0	0	0	0
ENSG00000196275	1	0	0	0	0	0
ENSG00000197208	1	0	0	1	0	0
ENSG00000197451	1	0	0	0	0	0
ENSG00000197461	1	0	0	0	0	0
ENSG00000198780	1	0	0	0	0	0
ENSG00000204267	1	0	0	0	0	0
ENSG00000205085	1	0	0	0	0	0
ENSG00000213199	1	0	0	0	0	0
ENSG00000228716	1	0	0	0	0	0
ENSG00000231389	1	0	0	0	0	0
ENSG00000231852	1	0	0	1	0	0
ENSG00000244405	1	0	0	0	0	0
ENSG00000244694	1	1	1	0	0	0
ENSG00000248329	1	0	0	0	0	0
ENSG00000253159	1	0	0	0	0	0
ENSG00000254122	1	0	0	0	0	0
ENSG00000273802	1	0	1	0	0	0
ENSG00000288558	1	0	0	0	0	0
ENSG00000291237	1	0	0	0	0	0
ENSG00000008853	1	0	0	0	0	0
ENSG00000019485	1	0	0	0	0	0
ENSG00000022567	1	0	0	0	0	0
ENSG00000047617	1	0	0	0	0	0
ENSG00000050438	1	0	0	1	0	1
ENSG00000050555	1	0	0	1	0	0
ENSG00000052749	1	0	0	0	0	0
ENSG00000060982	1	0	0	0	0	1
ENSG00000061337	1	0	0	0	1	0
ENSG00000065618	1	0	0	1	0	0
ENSG00000067064	1	0	0	0	0	0
ENSG00000069482	1	0	0	0	1	1
ENSG00000077616	1	0	0	0	0	0
ENSG00000077943	1	0	0	0	0	1
ENSG00000078237	1	0	0	0	1	0
ENSG00000079459	1	0	0	0	0	0
ENSG00000083307	1	0	0	0	0	0
ENSG00000086061	1	0	0	0	0	0
ENSG00000094916	1	0	0	0	0	0
ENSG00000095319	1	0	0	0	0	0
ENSG00000095637	1	0	0	0	0	1
ENSG00000104267	1	0	0	0	0	0
ENSG00000104332	1	0	0	0	0	0
ENSG00000104356	1	0	0	0	0	0
ENSG00000104524	1	0	0	0	0	0
ENSG00000104549	1	0	0	0	1	0
ENSG00000104611	1	0	0	0	1	1
ENSG00000104687	1	0	0	0	0	0
ENSG00000104738	1	0	0	0	0	0
ENSG00000104763	1	0	0	0	0	0
ENSG00000106686	1	0	0	1	0	0
ENSG00000107099	1	0	0	0	0	0
ENSG00000107249	1	0	0	0	0	0
ENSG00000107438	1	0	0	0	0	0
ENSG00000107551	1	0	0	0	0	0
ENSG00000108242	1	0	0	0	0	0
ENSG00000109971	1	0	0	0	0	0
ENSG00000110104	1	0	0	0	0	1
ENSG00000110375	1	0	0	0	0	0
ENSG00000111641	1	0	0	0	0	0
ENSG00000111665	1	0	0	0	0	0
ENSG00000117983	1	0	0	0	0	0
ENSG00000118094	1	0	0	0	0	0
ENSG00000119121	1	0	0	0	0	0
ENSG00000119912	1	0	0	0	0	0
ENSG00000121653	1	0	0	0	0	0
ENSG00000123364	1	0	0	0	0	0
ENSG00000123901	1	0	0	1	0	1
ENSG00000126391	1	0	0	0	0	0
ENSG00000126749	1	0	0	0	0	0
ENSG00000128805	1	0	0	0	0	0
ENSG00000129691	1	0	0	0	0	0
ENSG00000130653	1	0	0	0	0	1
ENSG00000131669	1	0	0	0	0	0
ENSG00000134824	1	0	0	0	0	1
ENSG00000136856	1	0	0	0	0	0
ENSG00000136859	1	0	0	0	0	1
ENSG00000136950	1	0	0	0	0	0
ENSG00000137074	1	0	0	0	0	1
ENSG00000137491	1	0	0	0	1	0
ENSG00000137699	1	0	0	1	0	0
ENSG00000138835	1	0	0	0	0	0
ENSG00000147647	1	0	0	0	0	0
ENSG00000147813	1	0	0	0	0	1
ENSG00000148204	1	0	0	0	0	1
ENSG00000148218	1	0	0	0	0	0
ENSG00000148219	1	0	0	0	0	0
ENSG00000148291	1	0	0	0	0	0
ENSG00000148459	1	0	0	0	0	0
ENSG00000148798	1	0	0	0	0	0
ENSG00000149300	1	0	0	0	0	0
ENSG00000149485	1	0	0	0	0	0
ENSG00000150672	1	0	0	0	0	0
ENSG00000151067	1	0	0	0	0	0
ENSG00000151640	1	0	0	0	0	0
ENSG00000151715	1	0	0	0	0	0
ENSG00000154146	1	0	0	0	0	1
ENSG00000156398	1	0	0	0	0	0
ENSG00000156510	1	0	0	0	0	1
ENSG00000159899	1	0	0	0	0	1
ENSG00000164764	1	0	0	0	0	0
ENSG00000164976	1	0	0	0	0	0
ENSG00000165029	1	0	0	0	1	1
ENSG00000165072	1	0	0	0	0	1
ENSG00000165271	1	0	0	0	0	0
ENSG00000165272	1	0	0	0	0	1
ENSG00000165507	1	0	0	0	0	0
ENSG00000165757	1	0	0	0	0	0
ENSG00000165905	1	0	0	0	0	0
ENSG00000166197	1	0	0	0	0	0
ENSG00000166224	1	0	0	0	0	0
ENSG00000166444	1	0	0	0	0	0
ENSG00000167283	1	0	0	0	0	0
ENSG00000167528	1	0	0	1	0	1
ENSG00000167800	1	0	0	0	0	0
ENSG00000168061	1	0	0	0	0	0
ENSG00000168077	1	0	0	0	0	0
ENSG00000168487	1	0	0	0	0	1
ENSG00000168490	1	0	0	0	0	0
ENSG00000168496	1	0	0	0	0	0
ENSG00000170122	1	0	0	0	0	0
ENSG00000170324	1	0	0	1	0	0
ENSG00000170777	1	0	0	0	0	0
ENSG00000171631	1	0	0	0	0	0
ENSG00000172322	1	0	0	0	0	0
ENSG00000172817	1	0	0	0	0	0
ENSG00000172893	1	0	0	0	0	0
ENSG00000173432	1	0	0	0	0	0
ENSG00000173535	1	0	0	0	1	0
ENSG00000175305	1	0	0	0	0	0
ENSG00000175564	1	0	0	0	0	0
ENSG00000175606	1	0	0	0	0	0
ENSG00000175806	1	0	0	1	1	0
ENSG00000176102	1	0	0	0	0	0
ENSG00000177106	1	0	0	0	0	0
ENSG00000177283	1	0	0	0	0	0
ENSG00000177459	1	0	0	1	0	0
ENSG00000177595	1	0	0	0	0	0
ENSG00000177700	1	0	0	0	0	1
ENSG00000179041	1	0	0	0	0	0
ENSG00000180071	1	0	0	0	0	0
ENSG00000180447	1	0	0	0	0	0
ENSG00000182154	1	0	0	0	0	0
ENSG00000182326	1	0	0	0	0	0
ENSG00000182752	1	0	0	0	0	0
ENSG00000182759	1	0	0	0	0	0
ENSG00000183644	1	0	0	0	0	0
ENSG00000183801	1	0	0	0	0	0
ENSG00000184232	1	0	0	0	0	0
ENSG00000184659	1	0	0	0	0	0
ENSG00000184709	1	0	0	0	0	0
ENSG00000185972	1	0	0	1	0	0
ENSG00000187569	1	0	0	0	0	0
ENSG00000188152	1	0	0	0	0	0
ENSG00000188385	1	0	0	0	0	1
ENSG00000188566	1	0	0	0	0	0
ENSG00000188613	1	0	0	0	0	1
ENSG00000196072	1	0	0	0	0	0
ENSG00000196152	1	0	0	0	0	0
ENSG00000196990	1	0	0	0	0	0
ENSG00000197905	1	0	0	0	0	0
ENSG00000198569	1	0	0	0	0	0
ENSG00000198964	1	0	0	0	0	0
ENSG00000203772	1	0	0	0	0	1
ENSG00000204149	1	0	0	0	0	0
ENSG00000204839	1	0	0	0	0	0
ENSG00000205592	1	0	0	0	0	0
ENSG00000214954	1	0	0	0	0	0
ENSG00000233198	1	0	0	0	0	0
ENSG00000234776	1	0	0	0	0	0
ENSG00000236543	1	0	0	0	0	0
ENSG00000254093	1	0	0	0	0	0
ENSG00000261587	1	0	0	0	0	0
ENSG00000264230	1	0	0	0	0	1
ENSG00000265190	1	0	0	0	0	1
ENSG00000283526	1	0	0	0	0	0
ENSG00000286112	1	0	0	0	0	0
ENSG00000288675	1	0	0	0	0	0
ENSG00000006327	1	0	0	0	0	1
ENSG00000007171	1	0	0	0	0	0
ENSG00000007237	1	1	1	0	0	1
ENSG00000007376	1	0	0	0	0	0
ENSG00000033011	1	0	0	0	0	0
ENSG00000037897	1	0	0	0	0	0
ENSG00000040199	1	0	0	1	0	0
ENSG00000049130	1	0	0	1	0	0
ENSG00000058335	1	0	0	0	0	0
ENSG00000059145	1	0	0	0	0	0
ENSG00000063761	1	0	0	0	0	0
ENSG00000066629	1	0	0	0	0	0
ENSG00000070526	1	0	0	0	0	0
ENSG00000070961	1	0	0	0	0	0
ENSG00000072310	1	0	0	0	0	0
ENSG00000074590	1	0	0	0	0	0
ENSG00000075131	1	0	0	0	0	0
ENSG00000089486	1	0	0	0	0	0
ENSG00000100678	1	0	0	0	0	0
ENSG00000102547	1	0	0	0	0	0
ENSG00000102931	1	0	0	0	0	1
ENSG00000103064	1	0	0	0	0	0
ENSG00000103184	1	0	0	0	0	0
ENSG00000103254	1	0	0	0	0	0
ENSG00000103591	1	0	0	0	0	0
ENSG00000103723	1	0	0	0	0	0
ENSG00000104131	1	0	0	0	0	0
ENSG00000104140	1	0	0	0	1	0
ENSG00000104142	1	0	0	0	0	0
ENSG00000108255	1	0	0	0	0	0
ENSG00000108561	1	0	0	0	0	0
ENSG00000108576	1	0	0	0	0	0
ENSG00000108852	1	0	0	0	0	0
ENSG00000109063	1	0	0	1	0	0
ENSG00000109072	1	0	0	0	0	0
ENSG00000111012	1	0	0	1	0	0
ENSG00000111344	1	0	0	0	0	0
ENSG00000111490	1	0	0	0	0	0
ENSG00000111666	1	0	0	0	0	1
ENSG00000111725	1	0	0	1	0	0
ENSG00000118894	1	0	0	1	0	0
ENSG00000120694	1	0	0	0	0	0
ENSG00000120800	1	0	0	0	0	0
ENSG00000121068	1	0	0	0	1	0
ENSG00000122034	1	0	0	0	0	0
ENSG00000123342	1	0	0	1	0	1
ENSG00000124067	1	0	0	0	0	0
ENSG00000125148	1	0	0	0	0	0
ENSG00000127325	1	0	0	0	0	0
ENSG00000127578	1	0	0	1	0	0
ENSG00000127588	1	0	0	0	0	0
ENSG00000129195	1	0	0	0	0	0
ENSG00000129255	1	0	0	0	0	0
ENSG00000129493	1	0	0	0	0	1
ENSG00000129646	1	0	0	1	0	0
ENSG00000131153	1	0	0	0	0	0
ENSG00000131467	1	0	0	0	0	0
ENSG00000131979	1	0	0	0	1	0
ENSG00000131981	1	0	0	1	0	0
ENSG00000132382	1	0	0	0	0	0
ENSG00000132522	1	0	0	0	0	0
ENSG00000132603	1	0	0	0	0	0
ENSG00000132932	1	0	0	0	0	0
ENSG00000132972	1	0	0	0	0	0
ENSG00000133983	1	0	0	0	0	0
ENSG00000135127	1	0	0	0	0	0
ENSG00000135437	1	0	0	0	0	0
ENSG00000135679	1	0	0	0	0	0
ENSG00000135723	1	0	0	0	0	0
ENSG00000135736	1	0	0	0	0	0
ENSG00000136114	1	0	0	1	1	0
ENSG00000136490	1	0	0	0	0	0
ENSG00000137807	1	0	0	0	0	0
ENSG00000139351	1	0	0	0	0	0
ENSG00000139438	1	0	1	0	0	0
ENSG00000139800	1	0	0	0	0	0
ENSG00000140307	1	0	0	0	0	1
ENSG00000140795	1	0	0	0	0	0
ENSG00000140859	1	0	0	1	0	1
ENSG00000140961	1	0	0	0	0	0
ENSG00000141076	1	0	0	0	0	0
ENSG00000150990	1	0	0	0	0	0
ENSG00000151131	1	0	0	0	0	0
ENSG00000153060	1	0	0	1	0	0
ENSG00000157423	1	0	0	0	0	1
ENSG00000159199	1	0	0	0	0	0
ENSG00000160602	1	0	0	0	0	0
ENSG00000160606	1	0	0	0	0	0
ENSG00000161509	1	0	0	0	0	1
ENSG00000161513	1	0	0	0	0	0
ENSG00000161544	1	0	0	0	0	0
ENSG00000161973	1	0	0	0	0	1
ENSG00000161980	1	0	0	0	0	0
ENSG00000162004	1	0	0	0	0	0
ENSG00000162063	1	0	0	0	0	0
ENSG00000165480	1	0	0	0	0	0
ENSG00000165556	1	0	0	0	0	0
ENSG00000166130	1	0	0	0	0	0
ENSG00000166143	1	0	0	0	0	0
ENSG00000166166	1	0	0	0	0	0
ENSG00000166451	1	0	0	0	0	0
ENSG00000166823	1	0	0	0	0	0
ENSG00000166963	1	0	1	0	0	1
ENSG00000167523	1	0	0	0	0	0
ENSG00000169105	1	0	0	1	0	0
ENSG00000169594	1	0	0	0	0	1
ENSG00000169684	1	0	0	0	0	0
ENSG00000169715	1	0	0	0	0	0
ENSG00000170100	1	0	0	0	0	1
ENSG00000170468	1	0	0	0	0	0
ENSG00000170515	1	0	0	0	0	0
ENSG00000170855	1	0	0	1	0	0
ENSG00000172366	1	0	0	0	0	0
ENSG00000174446	1	0	0	0	0	0
ENSG00000174628	1	0	0	0	0	0
ENSG00000176894	1	0	0	0	0	0
ENSG00000176974	1	0	0	0	0	0
ENSG00000177192	1	0	0	0	0	0
ENSG00000178882	1	0	0	0	0	0
ENSG00000179588	1	0	0	0	0	0
ENSG00000179958	1	0	0	0	0	0
ENSG00000181019	1	0	0	0	0	0
ENSG00000181026	1	0	0	0	0	0
ENSG00000182685	1	0	0	0	0	0
ENSG00000183688	1	0	0	0	0	0
ENSG00000183914	1	0	0	1	0	0
ENSG00000184207	1	0	0	0	0	0
ENSG00000184497	1	0	0	0	0	1
ENSG00000184507	1	0	0	0	0	0
ENSG00000184984	1	0	0	0	0	0
ENSG00000185088	1	0	0	0	0	0
ENSG00000185245	1	0	0	1	0	0
ENSG00000185347	1	0	0	0	0	0
ENSG00000185989	1	0	0	0	0	1
ENSG00000187193	1	0	0	0	0	1
ENSG00000187848	1	0	0	0	0	0
ENSG00000196118	1	0	0	0	0	0
ENSG00000196497	1	0	0	0	0	0
ENSG00000196510	1	0	0	0	0	0
ENSG00000197272	1	0	0	1	0	0
ENSG00000197616	1	0	0	0	0	0
ENSG00000197774	1	0	0	0	0	0
ENSG00000198431	1	0	0	0	0	0
ENSG00000198805	1	0	0	0	0	1
ENSG00000205220	1	0	0	0	0	0
ENSG00000213398	1	0	0	0	0	0
ENSG00000213903	1	0	0	0	0	0
ENSG00000213906	1	0	0	0	0	0
ENSG00000214140	1	0	0	0	0	0
ENSG00000239672	1	0	0	0	0	0
ENSG00000242612	1	0	0	0	0	0
ENSG00000255150	1	0	0	0	0	0
ENSG00000258311	1	0	0	0	0	0
ENSG00000258429	1	0	0	0	0	0
ENSG00000259494	1	0	0	0	0	0
ENSG00000259529	1	0	0	0	0	0
ENSG00000270885	1	0	0	0	0	0
ENSG00000277161	1	0	0	0	0	0
ENSG00000277639	1	0	0	0	0	0
ENSG00000277957	1	0	0	0	0	0
ENSG00000278619	1	0	0	0	0	0
ENSG00000282936	1	0	0	0	0	0
ENSG00000284526	1	0	0	0	0	0
ENSG00000008735	1	0	0	0	0	0
ENSG00000010671	1	0	0	0	0	0
ENSG00000040608	1	0	0	0	0	0
ENSG00000049768	1	0	0	0	0	0
ENSG00000062096	1	0	0	0	0	0
ENSG00000066926	1	0	0	0	0	0
ENSG00000067842	1	1	0	0	1	1
ENSG00000070010	1	0	0	0	0	0
ENSG00000075702	1	0	0	0	0	1
ENSG00000079435	1	0	0	0	0	0
ENSG00000087086	1	0	0	1	0	1
ENSG00000087088	1	0	0	0	0	0
ENSG00000087586	1	0	0	0	0	0
ENSG00000087842	1	0	0	0	0	0
ENSG00000088836	1	0	0	0	1	0
ENSG00000099901	1	0	0	0	0	0
ENSG00000100228	1	0	0	0	0	0
ENSG00000100304	1	0	0	0	0	0
ENSG00000100344	1	0	0	0	0	0
ENSG00000100413	1	0	0	0	0	0
ENSG00000100416	1	0	0	0	0	0
ENSG00000101057	1	0	0	0	0	0
ENSG00000101084	1	0	0	0	0	0
ENSG00000101230	1	0	0	0	0	1
ENSG00000101265	1	0	0	0	0	0
ENSG00000101331	1	0	0	0	1	0
ENSG00000101361	1	0	0	0	0	0
ENSG00000101868	1	0	0	0	0	0
ENSG00000102218	1	0	0	0	0	0
ENSG00000104899	1	0	0	0	0	0
ENSG00000105011	1	0	0	0	0	0
ENSG00000105447	1	0	0	0	0	0
ENSG00000105676	1	0	0	0	0	0
ENSG00000105767	1	0	0	0	0	0
ENSG00000108106	1	0	0	0	0	0
ENSG00000116014	1	0	0	0	0	0
ENSG00000117877	1	0	0	0	0	0
ENSG00000119559	1	0	0	0	0	0
ENSG00000124107	1	0	0	0	0	1
ENSG00000124160	1	0	0	0	0	0
ENSG00000125850	1	0	0	0	0	0
ENSG00000125863	1	0	0	0	0	0
ENSG00000125878	1	0	0	0	0	0
ENSG00000125898	1	0	0	0	0	0
ENSG00000125966	1	0	0	0	0	0
ENSG00000126016	1	0	0	0	0	0
ENSG00000126953	1	0	0	0	0	0
ENSG00000128266	1	0	0	0	0	0
ENSG00000128311	1	0	0	0	0	0
ENSG00000128342	1	0	0	0	0	1
ENSG00000128408	1	0	0	1	0	1
ENSG00000129988	1	0	0	0	0	1
ENSG00000130164	1	0	0	0	0	0
ENSG00000130254	1	0	0	0	0	0
ENSG00000130706	1	0	0	0	0	0
ENSG00000130829	1	0	0	1	0	0
ENSG00000131398	1	0	0	0	0	0
ENSG00000132646	1	0	0	0	0	0
ENSG00000132819	1	0	1	0	0	0
ENSG00000133131	1	0	0	0	0	0
ENSG00000141452	1	0	0	0	0	1
ENSG00000141965	1	0	1	0	0	0
ENSG00000142149	1	0	0	0	0	0
ENSG00000146950	1	0	0	0	0	0
ENSG00000147224	1	0	0	0	0	0
ENSG00000149488	1	0	0	0	0	0
ENSG00000152229	1	0	0	0	0	0
ENSG00000154611	1	0	0	0	0	0
ENSG00000154639	1	0	0	0	1	0
ENSG00000158270	1	0	0	0	0	0
ENSG00000158296	1	0	0	0	0	0
