gene	BeWo.KD	Plac1.CT27	Plac1.CT29	rTS_Plac1	e13.5_KO	e18.5_KO	gene	gene_biotype	external_gene_name	description
ENSG00000170017	1	0	0	1	0	0	ENSG00000170017	protein_coding	ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]
ENSG00000170075	1	0	0	0	0	0	ENSG00000170075	protein_coding	GPR37L1	G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]
ENSG00000170634	1	0	0	0	0	0	ENSG00000170634	protein_coding	ACYP2	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]
ENSG00000171357	1	0	0	0	0	0	ENSG00000171357	protein_coding	LURAP1	leucine rich adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:32327]
ENSG00000171551	1	0	0	1	0	0	ENSG00000171551	protein_coding	ECEL1	endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]
ENSG00000172456	1	0	0	0	0	0	ENSG00000172456	protein_coding	FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]
ENSG00000172482	1	0	0	0	0	0	ENSG00000172482	protein_coding	AGXT	alanine--glyoxylate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]
ENSG00000172985	1	0	0	1	0	1	ENSG00000172985	protein_coding	SH3RF3	SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]
ENSG00000173110	1	0	0	0	0	0	ENSG00000173110	protein_coding	HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]
ENSG00000173531	1	0	0	0	0	0	ENSG00000173531	protein_coding	MST1	macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]
ENSG00000173706	1	0	0	1	0	0	ENSG00000173706	protein_coding	HEG1	heart development protein with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:29227]
ENSG00000173947	1	0	0	0	0	0	ENSG00000173947	protein_coding	PIFO	primary cilia formation [Source:HGNC Symbol;Acc:HGNC:27009]
ENSG00000174738	1	0	0	0	0	0	ENSG00000174738	protein_coding	NR1D2	nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]
ENSG00000175084	1	0	0	0	0	0	ENSG00000175084	protein_coding	DES	desmin [Source:HGNC Symbol;Acc:HGNC:2770]
ENSG00000175105	1	0	0	0	0	0	ENSG00000175105	protein_coding	ZNF654	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]
ENSG00000175879	1	0	0	0	0	0	ENSG00000175879	protein_coding	HOXD8	homeobox D8 [Source:HGNC Symbol;Acc:HGNC:5139]
ENSG00000176601	1	0	0	0	0	0	ENSG00000176601	protein_coding	MAP3K19	mitogen-activated protein kinase kinase kinase 19 [Source:HGNC Symbol;Acc:HGNC:26249]
ENSG00000176720	1	0	0	1	0	0	ENSG00000176720	protein_coding	BOK	BCL2 family apoptosis regulator BOK [Source:HGNC Symbol;Acc:HGNC:1087]
ENSG00000177181	1	0	0	0	0	0	ENSG00000177181	protein_coding	RIMKLA	ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725]
ENSG00000177483	1	0	0	0	0	0	ENSG00000177483	protein_coding	RBM44	RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]
ENSG00000177888	1	0	0	0	0	0	ENSG00000177888	protein_coding	ZBTB41	zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819]
ENSG00000178568	1	0	0	0	0	0	ENSG00000178568	protein_coding	ERBB4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]
ENSG00000179930	1	0	0	0	0	0	ENSG00000179930	protein_coding	ZNF648	zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]
ENSG00000180758	1	0	0	0	0	0	ENSG00000180758	protein_coding	GPR157	G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]
ENSG00000181218	1	0	0	0	0	0	ENSG00000181218	protein_coding	H2AC25	H2A clustered histone 25 [Source:HGNC Symbol;Acc:HGNC:20507]
ENSG00000182179	1	0	0	0	1	0	ENSG00000182179	protein_coding	UBA7	ubiquitin like modifier activating enzyme 7 [Source:HGNC Symbol;Acc:HGNC:12471]
ENSG00000182568	1	0	0	1	1	0	ENSG00000182568	protein_coding	SATB1	SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]
ENSG00000183054	1	0	0	0	0	0	ENSG00000183054	protein_coding	RGPD6	RANBP2 like and GRIP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:32419]
ENSG00000183831	1	0	0	0	0	0	ENSG00000183831	protein_coding	ANKRD45	ankyrin repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:24786]
ENSG00000183891	1	0	0	0	0	0	ENSG00000183891	protein_coding	TTC32	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]
ENSG00000184163	1	0	0	0	0	0	ENSG00000184163	protein_coding	C1QTNF12	C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]
ENSG00000184454	1	1	0	0	0	0	ENSG00000184454	protein_coding	NCMAP	non-compact myelin associated protein [Source:HGNC Symbol;Acc:HGNC:29332]
ENSG00000185304	1	0	0	0	0	0	ENSG00000185304	protein_coding	RGPD2	RANBP2 like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32415]
ENSG00000185420	1	0	0	1	0	0	ENSG00000185420	protein_coding	SMYD3	SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]
ENSG00000185630	1	0	0	0	0	0	ENSG00000185630	protein_coding	PBX1	PBX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8632]
ENSG00000185909	1	0	0	1	0	0	ENSG00000185909	protein_coding	KLHDC8B	kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]
ENSG00000186510	1	0	0	0	0	1	ENSG00000186510	protein_coding	CLCNKA	chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]
ENSG00000186517	1	0	0	0	0	0	ENSG00000186517	protein_coding	ARHGAP30	Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]
ENSG00000187091	1	0	0	0	0	1	ENSG00000187091	protein_coding	PLCD1	phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]
ENSG00000187605	1	0	0	0	0	1	ENSG00000187605	protein_coding	TET3	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]
ENSG00000187608	1	0	0	0	0	0	ENSG00000187608	protein_coding	ISG15	ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]
ENSG00000187627	1	0	0	0	0	0	ENSG00000187627	protein_coding	RGPD1	RANBP2 like and GRIP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32414]
ENSG00000188177	1	0	0	0	0	0	ENSG00000188177	protein_coding	ZC3H6	zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]
ENSG00000188338	1	0	0	0	0	1	ENSG00000188338	protein_coding	SLC38A3	solute carrier family 38 member 3 [Source:HGNC Symbol;Acc:HGNC:18044]
ENSG00000188738	1	0	0	0	0	0	ENSG00000188738	protein_coding	FSIP2	fibrous sheath interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:21675]
ENSG00000189195	1	0	0	0	0	0	ENSG00000189195	protein_coding	BTBD8	BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]
ENSG00000189283	1	0	0	0	0	0	ENSG00000189283	protein_coding	FHIT	fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]
ENSG00000189334	1	0	0	0	0	0	ENSG00000189334	protein_coding	S100A14	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]
ENSG00000196154	1	0	0	0	0	0	ENSG00000196154	protein_coding	S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]
ENSG00000196189	1	0	0	0	1	0	ENSG00000196189	protein_coding	SEMA4A	semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]
ENSG00000196811	1	0	0	0	0	0	ENSG00000196811	protein_coding	CHRNG	cholinergic receptor nicotinic gamma subunit [Source:HGNC Symbol;Acc:HGNC:1967]
ENSG00000196862	1	0	0	0	0	0	ENSG00000196862	protein_coding	RGPD4	RANBP2 like and GRIP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32417]
ENSG00000196890	1	0	0	0	0	0	ENSG00000196890	protein_coding	H2BC26	H2B clustered histone 26 [Source:HGNC Symbol;Acc:HGNC:20514]
ENSG00000196981	1	0	0	0	0	0	ENSG00000196981	protein_coding	WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]
ENSG00000197872	1	0	0	0	0	0	ENSG00000197872	protein_coding	CYRIA	CYFIP related Rac1 interactor A [Source:HGNC Symbol;Acc:HGNC:25373]
ENSG00000198203	1	0	0	0	0	0	ENSG00000198203	protein_coding	SULT1C2	sulfotransferase family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:11456]
ENSG00000198483	1	0	0	0	0	0	ENSG00000198483	protein_coding	ANKRD35	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:26323]
ENSG00000198520	1	0	0	0	0	0	ENSG00000198520	protein_coding	ARMH1	armadillo like helical domain containing 1 [Source:HGNC Symbol;Acc:HGNC:34345]
ENSG00000198835	1	0	0	0	0	0	ENSG00000198835	protein_coding	GJC2	gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]
ENSG00000204060	1	0	0	1	0	0	ENSG00000204060	protein_coding	FOXO6	forkhead box O6 [Source:HGNC Symbol;Acc:HGNC:24814]
ENSG00000204128	1	0	0	0	0	0	ENSG00000204128	protein_coding	C2orf72	chromosome 2 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:27418]
ENSG00000204334	1	0	0	0	0	0	ENSG00000204334	protein_coding	ERICH2	glutamate rich 2 [Source:HGNC Symbol;Acc:HGNC:44395]
ENSG00000205116	1	0	0	0	0	0	ENSG00000205116	protein_coding	TMEM88B	transmembrane protein 88B [Source:HGNC Symbol;Acc:HGNC:37099]
ENSG00000206535	1	0	0	0	0	0	ENSG00000206535	protein_coding	LNP1	leukemia NUP98 fusion partner 1 [Source:HGNC Symbol;Acc:HGNC:28014]
ENSG00000214711	1	0	0	0	0	0	ENSG00000214711	protein_coding	CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]
ENSG00000217236	1	0	0	0	0	0	ENSG00000217236	protein_coding	SP9	Sp9 transcription factor [Source:HGNC Symbol;Acc:HGNC:30690]
ENSG00000225526	1	0	0	0	0	0	ENSG00000225526	protein_coding	MKRN2OS	MKRN2 opposite strand [Source:HGNC Symbol;Acc:HGNC:40375]
ENSG00000237330	1	0	0	0	0	0	ENSG00000237330	protein_coding	RNF223	ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020]
ENSG00000254726	1	0	0	0	0	0	ENSG00000254726	protein_coding	MEX3A	mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]
ENSG00000257315	1	0	0	0	0	0	ENSG00000257315	protein_coding	ZBED6	zinc finger BED-type containing 6 [Source:HGNC Symbol;Acc:HGNC:33273]
ENSG00000259030	1	0	0	0	0	0	ENSG00000259030	protein_coding	FPGT-TNNI3K	FPGT-TNNI3K readthrough [Source:HGNC Symbol;Acc:HGNC:42952]
ENSG00000264343	1	0	0	0	0	0	ENSG00000264343	protein_coding	NOTCH2NLA	notch 2 N-terminal like A [Source:HGNC Symbol;Acc:HGNC:31862]
ENSG00000271383	1	0	0	0	0	0	ENSG00000271383	protein_coding	NBPF19	NBPF member 19 [Source:HGNC Symbol;Acc:HGNC:31999]
ENSG00000271601	1	0	0	0	0	0	ENSG00000271601	protein_coding	LIX1L	limb and CNS expressed 1 like [Source:HGNC Symbol;Acc:HGNC:28715]
ENSG00000274286	1	0	0	0	0	0	ENSG00000274286	protein_coding	ADRA2B	adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282]
ENSG00000280670	1	0	0	0	0	0	ENSG00000280670	protein_coding	CCDC163	CCDC163 homolog [Source:HGNC Symbol;Acc:HGNC:27003]
ENSG00000285777	1	0	0	0	0	0	ENSG00000285777	protein_coding		novel protein
ENSG00000286019	1	0	0	0	0	0	ENSG00000286019	protein_coding	NOTCH2NLB	notch 2 N-terminal like B [Source:HGNC Symbol;Acc:HGNC:53923]
ENSG00000286219	1	0	0	0	0	0	ENSG00000286219	protein_coding	NOTCH2NLC	notch 2 N-terminal like C [Source:HGNC Symbol;Acc:HGNC:53924]
ENSG00000004399	1	0	0	1	0	0	ENSG00000004399	protein_coding	PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]
ENSG00000005471	1	0	0	0	0	0	ENSG00000005471	protein_coding	ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]
ENSG00000005483	1	0	0	0	0	0	ENSG00000005483	protein_coding	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]
ENSG00000006459	1	0	0	0	0	0	ENSG00000006459	protein_coding	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSG00000007944	1	0	0	0	0	0	ENSG00000007944	protein_coding	MYLIP	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]
ENSG00000008277	1	0	0	0	0	0	ENSG00000008277	protein_coding	ADAM22	ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]
ENSG00000019582	1	0	0	0	0	0	ENSG00000019582	protein_coding	CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]
ENSG00000025039	1	1	1	0	0	0	ENSG00000025039	protein_coding	RRAGD	Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]
ENSG00000026652	1	0	0	0	0	0	ENSG00000026652	protein_coding	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]
ENSG00000026950	1	0	0	0	0	0	ENSG00000026950	protein_coding	BTN3A1	butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]
ENSG00000037280	1	0	0	0	0	0	ENSG00000037280	protein_coding	FLT4	fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]
ENSG00000039600	1	0	0	0	0	0	ENSG00000039600	protein_coding	SOX30	SRY-box transcription factor 30 [Source:HGNC Symbol;Acc:HGNC:30635]
ENSG00000049192	1	0	0	0	0	0	ENSG00000049192	protein_coding	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]
ENSG00000050344	1	0	0	0	1	1	ENSG00000050344	protein_coding	NFE2L3	NFE2 like bZIP transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:7783]
ENSG00000052795	1	0	1	0	0	0	ENSG00000052795	protein_coding	FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]
ENSG00000053524	1	0	0	0	0	0	ENSG00000053524	protein_coding	MCF2L2	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:HGNC:30319]
ENSG00000055609	1	0	0	0	0	0	ENSG00000055609	protein_coding	KMT2C	lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]
ENSG00000056972	1	0	0	0	0	0	ENSG00000056972	protein_coding	TRAF3IP2	TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]
ENSG00000057657	1	0	0	0	0	0	ENSG00000057657	protein_coding	PRDM1	PR/SET domain 1 [Source:HGNC Symbol;Acc:HGNC:9346]
ENSG00000064393	1	0	0	0	0	0	ENSG00000064393	protein_coding	HIPK2	homeodomain interacting protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:14402]
ENSG00000065609	1	0	0	0	0	1	ENSG00000065609	protein_coding	SNAP91	synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]
ENSG00000065882	1	0	0	0	0	0	ENSG00000065882	protein_coding	TBC1D1	TBC1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:11578]
ENSG00000068078	1	0	0	1	0	0	ENSG00000068078	protein_coding	FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]
ENSG00000069011	1	0	0	1	0	1	ENSG00000069011	protein_coding	PITX1	paired like homeodomain 1 [Source:HGNC Symbol;Acc:HGNC:9004]
ENSG00000069020	1	0	0	0	0	0	ENSG00000069020	protein_coding	MAST4	microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]
ENSG00000070669	1	0	0	0	0	0	ENSG00000070669	protein_coding	ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]
ENSG00000072201	1	0	0	0	0	0	ENSG00000072201	protein_coding	LNX1	ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]
ENSG00000072682	1	0	0	0	0	1	ENSG00000072682	protein_coding	P4HA2	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
ENSG00000075213	1	0	0	0	0	0	ENSG00000075213	protein_coding	SEMA3A	semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]
ENSG00000078795	1	0	0	0	0	0	ENSG00000078795	protein_coding	PKD2L2	polycystin 2 like 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9012]
ENSG00000079931	1	0	0	0	0	0	ENSG00000079931	protein_coding	MOXD1	monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]
ENSG00000080493	1	0	1	0	0	1	ENSG00000080493	protein_coding	SLC4A4	solute carrier family 4 member 4 [Source:HGNC Symbol;Acc:HGNC:11030]
ENSG00000086300	1	0	0	0	0	0	ENSG00000086300	protein_coding	SNX10	sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]
ENSG00000087266	1	0	0	0	1	1	ENSG00000087266	protein_coding	SH3BP2	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]
ENSG00000105784	1	0	0	0	0	0	ENSG00000105784	protein_coding	RUNDC3B	RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286]
ENSG00000105856	1	0	0	0	0	0	ENSG00000105856	protein_coding	HBP1	HMG-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:23200]
ENSG00000105997	1	0	0	1	0	0	ENSG00000105997	protein_coding	HOXA3	homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104]
ENSG00000106004	1	0	0	0	0	0	ENSG00000106004	protein_coding	HOXA5	homeobox A5 [Source:HGNC Symbol;Acc:HGNC:5106]
ENSG00000106302	1	0	0	0	0	0	ENSG00000106302	protein_coding	HYAL4	hyaluronidase 4 [Source:HGNC Symbol;Acc:HGNC:5323]
ENSG00000106333	1	0	0	0	0	0	ENSG00000106333	protein_coding	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]
ENSG00000106366	1	0	0	0	0	0	ENSG00000106366	protein_coding	SERPINE1	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]
ENSG00000106479	1	0	0	0	1	0	ENSG00000106479	protein_coding	ZNF862	zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]
ENSG00000106536	1	0	0	0	0	0	ENSG00000106536	protein_coding	POU6F2	POU class 6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21694]
ENSG00000106560	1	0	0	0	0	0	ENSG00000106560	protein_coding	GIMAP2	GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]
ENSG00000109705	1	0	0	0	0	0	ENSG00000109705	protein_coding	NKX3-2	NK3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:951]
ENSG00000109762	1	0	0	1	0	0	ENSG00000109762	protein_coding	SNX25	sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]
ENSG00000111879	1	0	0	0	1	0	ENSG00000111879	protein_coding	FAM184A	family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991]
ENSG00000111913	1	0	0	1	0	0	ENSG00000111913	protein_coding	RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]
ENSG00000111961	1	0	0	0	0	0	ENSG00000111961	protein_coding	SASH1	SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]
ENSG00000111981	1	0	0	0	0	0	ENSG00000111981	protein_coding	ULBP1	UL16 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14893]
ENSG00000112139	1	0	0	0	0	0	ENSG00000112139	protein_coding	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]
ENSG00000112149	1	0	0	1	0	0	ENSG00000112149	protein_coding	CD83	CD83 molecule [Source:HGNC Symbol;Acc:HGNC:1703]
ENSG00000112195	1	0	0	0	0	0	ENSG00000112195	protein_coding	TREML2	triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]
ENSG00000112715	1	0	0	1	0	0	ENSG00000112715	protein_coding	VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]
ENSG00000112796	1	0	0	0	0	0	ENSG00000112796	protein_coding	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase family member 5 [Source:HGNC Symbol;Acc:HGNC:13717]
ENSG00000112964	1	0	0	0	0	0	ENSG00000112964	protein_coding	GHR	growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263]
ENSG00000113073	1	0	0	0	0	0	ENSG00000113073	protein_coding	SLC4A9	solute carrier family 4 member 9 [Source:HGNC Symbol;Acc:HGNC:11035]
ENSG00000113211	1	0	0	0	0	0	ENSG00000113211	protein_coding	PCDHB6	protocadherin beta 6 [Source:HGNC Symbol;Acc:HGNC:8691]
ENSG00000113296	1	0	0	0	0	0	ENSG00000113296	protein_coding	THBS4	thrombospondin 4 [Source:HGNC Symbol;Acc:HGNC:11788]
ENSG00000113319	1	0	0	0	0	0	ENSG00000113319	protein_coding	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2 [Source:HGNC Symbol;Acc:HGNC:9876]
ENSG00000113369	1	1	1	0	0	0	ENSG00000113369	protein_coding	ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]
ENSG00000113448	1	0	0	0	0	0	ENSG00000113448	protein_coding	PDE4D	phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]
ENSG00000113532	1	0	0	0	0	0	ENSG00000113532	protein_coding	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10871]
ENSG00000113739	1	0	0	0	1	0	ENSG00000113739	protein_coding	STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]
ENSG00000114120	1	0	0	0	0	0	ENSG00000114120	protein_coding	SLC25A36	solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]
ENSG00000114124	1	0	0	0	0	0	ENSG00000114124	protein_coding	GRK7	G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]
ENSG00000114127	1	0	0	0	0	0	ENSG00000114127	protein_coding	XRN1	5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
ENSG00000114796	1	0	0	0	0	0	ENSG00000114796	protein_coding	KLHL24	kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
ENSG00000114805	1	0	0	0	0	0	ENSG00000114805	protein_coding	PLCH1	phospholipase C eta 1 [Source:HGNC Symbol;Acc:HGNC:29185]
ENSG00000118322	1	0	0	0	0	0	ENSG00000118322	protein_coding	ATP10B	ATPase phospholipid transporting 10B (putative) [Source:HGNC Symbol;Acc:HGNC:13543]
ENSG00000118503	1	0	0	0	0	0	ENSG00000118503	protein_coding	TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
ENSG00000118689	1	0	0	0	0	0	ENSG00000118689	protein_coding	FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]
ENSG00000118690	1	0	0	0	0	0	ENSG00000118690	protein_coding	ARMC2	armadillo repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:23045]
ENSG00000118804	1	0	0	0	0	0	ENSG00000118804	protein_coding	STBD1	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]
ENSG00000120129	1	1	0	0	0	0	ENSG00000120129	protein_coding	DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]
ENSG00000120324	1	0	0	0	0	0	ENSG00000120324	protein_coding	PCDHB10	protocadherin beta 10 [Source:HGNC Symbol;Acc:HGNC:8681]
ENSG00000120738	1	0	0	0	1	0	ENSG00000120738	protein_coding	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]
ENSG00000121858	1	0	0	0	0	0	ENSG00000121858	protein_coding	TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]
ENSG00000122574	1	0	0	0	0	0	ENSG00000122574	protein_coding	WIPF3	WAS/WASL interacting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:22004]
ENSG00000122691	1	0	0	0	0	0	ENSG00000122691	protein_coding	TWIST1	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]
ENSG00000124406	1	0	0	1	0	0	ENSG00000124406	protein_coding	ATP8A1	ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]
ENSG00000124493	1	0	0	1	0	0	ENSG00000124493	protein_coding	GRM4	glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]
ENSG00000124507	1	0	0	1	0	0	ENSG00000124507	protein_coding	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]
ENSG00000124602	1	0	0	0	1	1	ENSG00000124602	protein_coding	UNC5CL	unc-5 family C-terminal like [Source:HGNC Symbol;Acc:HGNC:21203]
ENSG00000124701	1	0	0	0	0	0	ENSG00000124701	protein_coding	APOBEC2	apolipoprotein B mRNA editing enzyme catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:605]
ENSG00000124785	1	0	0	0	0	0	ENSG00000124785	protein_coding	NRN1	neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]
ENSG00000126870	1	0	0	0	0	0	ENSG00000126870	protein_coding	DYNC2I1	dynein 2 intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:21862]
ENSG00000128512	1	0	0	1	0	0	ENSG00000128512	protein_coding	DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]
ENSG00000128590	1	0	0	0	0	0	ENSG00000128590	protein_coding	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]
ENSG00000130427	1	0	0	0	0	0	ENSG00000130427	protein_coding	EPO	erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]
